direction,outcome,arch,thresh,nb
I2M,composite_30d,early:plain,0.15000000000000002,0.06199835907680233
I2M,composite_30d,early:plain,0.16,0.058823529411764705
I2M,composite_30d,early:plain,0.17,0.05664623320449779
I2M,composite_30d,early:plain,0.18000000000000002,0.050584981289473294
I2M,composite_30d,early:plain,0.19,0.04711422560624097
I2M,composite_30d,early:plain,0.2,0.04214675560946028
I2M,composite_30d,early:plain,0.21000000000000002,0.041252466013157185
I2M,composite_30d,early:plain,0.22,0.04031969647494208
I2M,composite_30d,early:plain,0.23,0.03808683735912359
I2M,composite_30d,early:plain,0.24000000000000002,0.03593884650984647
I2M,composite_30d,early:plain,0.25,0.03375783303011927
I2M,composite_30d,early:plain,0.26,0.03076393555471784
I2M,composite_30d,early:plain,0.27,0.029997424757221065
I2M,composite_30d,early:plain,0.28,0.02718819486557509
I2M,composite_30d,early:plain,0.29000000000000004,0.026033703738501345
I2M,composite_30d,early:plain,0.3,0.02538334921597505
I2M,composite_30d,early:plain,0.31,0.02250815162461219
I2M,composite_30d,early:plain,0.32,0.019405700424499694
I2M,composite_30d,early:plain,0.33,0.01612917824461681
I2M,composite_30d,early:plain,0.34,0.013267912600841647
I2M,composite_30d,early:plain,0.35000000000000003,0.01138218967206232
I2M,composite_30d,early:plain,0.36000000000000004,0.011711643420254696
I2M,composite_30d,early:plain,0.37,0.010203394072405593
I2M,composite_30d,early:plain,0.38,0.009702850212249852
I2M,composite_30d,early:plain,0.39,0.0076648540098817955
I2M,composite_30d,early:plain,0.4,0.006872852233676972
I2M,composite_30d,early:plain,0.41000000000000003,0.006537089761642904
I2M,composite_30d,early:plain,0.42000000000000004,0.004788691160787097
I2M,composite_30d,early:plain,0.43,0.003500260657708556
I2M,composite_30d,early:plain,0.44,0.0024690288486528614
I2M,composite_30d,early:plain,0.45,0.0013231159380340703
I2M,composite_30d,early:plain,0.46,0.00022460301417244824
I2M,composite_30d,early:plain,0.47000000000000003,0.0008581530258475675
I2M,composite_30d,early:plain,0.48000000000000004,-0.0012595045948593578
I2M,composite_30d,early:plain,0.49,-0.0009869320681577635
I2M,composite_30d,early:plain,0.5,-0.0018192844147968436
I2M,composite_30d,early:blockstd,0.01,0.12404824472744425
I2M,composite_30d,early:blockstd,0.02,0.11510996151037735
I2M,composite_30d,early:blockstd,0.03,0.10606240583171306
I2M,composite_30d,early:blockstd,0.04,0.09781180513442489
I2M,composite_30d,early:blockstd,0.05,0.09109188982158245
I2M,composite_30d,early:blockstd,0.060000000000000005,0.08671922377198302
I2M,composite_30d,early:blockstd,0.06999999999999999,0.08463258931773576
I2M,composite_30d,early:blockstd,0.08,0.08366071663986077
I2M,composite_30d,early:blockstd,0.09,0.08198108743894068
I2M,composite_30d,early:blockstd,0.09999999999999999,0.0795768479212991
I2M,composite_30d,early:blockstd,0.11,0.07671656639025354
I2M,composite_30d,early:blockstd,0.12,0.0748387452450521
I2M,composite_30d,early:blockstd,0.13,0.07151669768511743
I2M,composite_30d,early:blockstd,0.14,0.06652375646974205
I2M,composite_30d,early:blockstd,0.15000000000000002,0.06417436592587307
I2M,composite_30d,early:blockstd,0.16,0.060411793583412754
I2M,composite_30d,early:blockstd,0.17,0.05799791038015008
I2M,composite_30d,early:blockstd,0.18000000000000002,0.05332130337676936
I2M,composite_30d,early:blockstd,0.19,0.05166618002680262
I2M,composite_30d,early:blockstd,0.2,0.04578532443905397
I2M,composite_30d,early:blockstd,0.21000000000000002,0.043094779344597024
I2M,composite_30d,early:blockstd,0.22,0.04162584938812956
I2M,composite_30d,early:blockstd,0.23,0.03890590913028754
I2M,composite_30d,early:blockstd,0.24000000000000002,0.035938846509846474
I2M,composite_30d,early:blockstd,0.25,0.030321406913280776
I2M,composite_30d,early:blockstd,0.26,0.02702702702702703
I2M,composite_30d,early:blockstd,0.27,0.02657484403166718
I2M,composite_30d,early:blockstd,0.28,0.019944747658513576
I2M,composite_30d,early:blockstd,0.29000000000000004,0.019901092424773014
I2M,composite_30d,early:blockstd,0.3,0.018452741921510873
I2M,composite_30d,early:blockstd,0.31,0.015731976340513792
I2M,composite_30d,early:blockstd,0.32,0.014625619805229549
I2M,composite_30d,early:blockstd,0.33,0.01144067413086176
I2M,composite_30d,early:blockstd,0.34,0.012036679714059941
I2M,composite_30d,early:blockstd,0.35000000000000003,0.011475486308718568
I2M,composite_30d,early:blockstd,0.36000000000000004,0.010612492419648269
I2M,composite_30d,early:blockstd,0.37,0.00986648955114692
I2M,composite_30d,early:blockstd,0.38,0.006905455897024588
I2M,composite_30d,early:blockstd,0.39,0.0065116464026881635
I2M,composite_30d,early:blockstd,0.4,0.0036385688295936906
I2M,composite_30d,early:blockstd,0.41000000000000003,0.003885251462108519
I2M,composite_30d,early:blockstd,0.42000000000000004,0.0003136697266891107
I2M,composite_30d,early:blockstd,0.43,-0.0003510899747853555
I2M,composite_30d,early:blockstd,0.44,0.0002598977735424066
I2M,composite_30d,early:blockstd,0.45,-0.00016538949225425835
I2M,composite_30d,early:blockstd,0.46,-0.0006513487411001053
I2M,composite_30d,early:blockstd,0.47000000000000003,-0.00045768161378537033
I2M,composite_30d,early:blockstd,0.48000000000000004,0.0004198348649531178
I2M,composite_30d,early:blockstd,0.49,-0.00039239467770127955
I2M,composite_30d,early:blockstd,0.5,0.0
I2M,composite_30d,inter:plain,0.01,0.1127221272764026
I2M,composite_30d,inter:plain,0.02,0.10772143909110035
I2M,composite_30d,inter:plain,0.03,0.1036554487880815
I2M,composite_30d,inter:plain,0.04,0.09601778855872245
I2M,composite_30d,inter:plain,0.05,0.09105997255114744
I2M,composite_30d,inter:plain,0.060000000000000005,0.08808691276466717
I2M,composite_30d,inter:plain,0.06999999999999999,0.08414353436752153
I2M,composite_30d,inter:plain,0.08,0.0809977061196509
I2M,composite_30d,inter:plain,0.09,0.07481723855283588
I2M,composite_30d,inter:plain,0.09999999999999999,0.07243447207061518
I2M,composite_30d,inter:plain,0.11,0.06963702891095046
I2M,composite_30d,inter:plain,0.12,0.06621092673245493
I2M,composite_30d,inter:plain,0.13,0.06347978224350528
I2M,composite_30d,inter:plain,0.14,0.06075563766623887
I2M,composite_30d,inter:plain,0.15000000000000002,0.057717689865515634
I2M,composite_30d,inter:plain,0.16,0.054953940339022206
I2M,composite_30d,inter:plain,0.17,0.05093265725120006
I2M,composite_30d,inter:plain,0.18000000000000002,0.04716827641290361
I2M,composite_30d,inter:plain,0.19,0.044216846723416366
I2M,composite_30d,inter:plain,0.2,0.04199514857489388
I2M,composite_30d,inter:plain,0.21000000000000002,0.04060765634715324
I2M,composite_30d,inter:plain,0.22,0.037676291769681694
I2M,composite_30d,inter:plain,0.23,0.03465303647232089
I2M,composite_30d,inter:plain,0.24000000000000002,0.03143851137850691
I2M,composite_30d,inter:plain,0.25,0.029512836062259955
I2M,composite_30d,inter:plain,0.26,0.026666448134004227
I2M,composite_30d,inter:plain,0.27,0.02379192038346195
I2M,composite_30d,inter:plain,0.28,0.021123913482918942
I2M,composite_30d,inter:plain,0.29000000000000004,0.018944473389762462
I2M,composite_30d,inter:plain,0.3,0.016893355280256435
I2M,composite_30d,inter:plain,0.31,0.014501542436786453
I2M,composite_30d,inter:plain,0.32,0.01187885706132058
I2M,composite_30d,inter:plain,0.33,0.010689427332711804
I2M,composite_30d,inter:plain,0.34,0.00804895528970724
I2M,composite_30d,inter:plain,0.35000000000000003,0.005691094836031155
I2M,composite_30d,inter:plain,0.36000000000000004,0.0032974530018192727
I2M,composite_30d,inter:plain,0.37,0.0015786383281835015
I2M,composite_30d,inter:plain,0.38,-0.002445274751071036
I2M,composite_30d,inter:plain,0.39,-0.0045531817594369195
I2M,composite_30d,inter:plain,0.4,-0.007681423084697797
I2M,composite_30d,inter:plain,0.41000000000000003,-0.011460463968918005
I2M,composite_30d,inter:plain,0.42000000000000004,-0.014512452688149574
I2M,composite_30d,inter:plain,0.43,-0.0176502505505729
I2M,composite_30d,inter:plain,0.44,-0.02135493372606774
I2M,composite_30d,inter:plain,0.45,-0.025525111637907258
I2M,composite_30d,inter:plain,0.46,-0.030658311434539454
I2M,composite_30d,inter:plain,0.47000000000000003,-0.033788345137704956
I2M,composite_30d,inter:plain,0.48000000000000004,-0.038018379437421285
I2M,composite_30d,inter:plain,0.49,-0.04290181809534001
I2M,composite_30d,inter:plain,0.5,-0.04608853850818678
I2M,composite_30d,late:mean,0.01,0.12404824472744425
I2M,composite_30d,late:mean,0.02,0.11510996151037735
I2M,composite_30d,late:mean,0.03,0.10602489481285127
I2M,composite_30d,late:mean,0.04,0.09682635940974327
I2M,composite_30d,late:mean,0.05,0.0874852382624238
I2M,composite_30d,late:mean,0.060000000000000005,0.07807439712011147
I2M,composite_30d,late:mean,0.06999999999999999,0.06849377596066696
I2M,composite_30d,late:mean,0.08,0.058823529411764705
I2M,composite_30d,late:mean,0.09,0.049080694926662186
I2M,composite_30d,late:mean,0.09999999999999999,0.03968735260427195
I2M,composite_30d,late:mean,0.11,0.02967409597917703
I2M,composite_30d,late:mean,0.12,0.02017751805501959
I2M,composite_30d,late:mean,0.13,0.010567184570237614
I2M,composite_30d,late:mean,0.14,0.0010154145570958895
I2M,composite_30d,late:mean,0.15000000000000002,-0.009167766560839036
I2M,composite_30d,late:mean,0.16,-0.01796182390481968
I2M,composite_30d,late:mean,0.17,-0.027530376204636636
I2M,composite_30d,late:mean,0.18000000000000002,-0.037598544572468195
I2M,composite_30d,late:mean,0.19,-0.04721155357904899
I2M,composite_30d,late:mean,0.2,-0.05639781685870224
I2M,composite_30d,late:mean,0.21000000000000002,-0.06507204212756487
I2M,composite_30d,late:mean,0.22,-0.07502604531106652
I2M,composite_30d,late:mean,0.23,-0.08486843659675677
I2M,composite_30d,late:mean,0.24000000000000002,-0.09342185056333985
I2M,composite_30d,late:mean,0.25,-0.10208206994137858
I2M,composite_30d,late:mean,0.26,-0.10953403373051646
I2M,composite_30d,late:mean,0.27,-0.11903436703024667
I2M,composite_30d,late:mean,0.28,-0.12751836129640862
I2M,composite_30d,late:mean,0.29000000000000004,-0.13501140255724772
I2M,composite_30d,late:mean,0.3,-0.14285714285714288
I2M,composite_30d,late:mean,0.31,-0.14894402404619403
I2M,composite_30d,late:mean,0.32,-0.1558877037776906
I2M,composite_30d,late:mean,0.33,-0.16323778318836388
I2M,composite_30d,late:mean,0.34,-0.17136189058566262
I2M,composite_30d,late:mean,0.35000000000000003,-0.17968932219993472
I2M,composite_30d,late:mean,0.36000000000000004,-0.18681776834445124
I2M,composite_30d,late:mean,0.37,-0.19390299074956446
I2M,composite_30d,late:mean,0.38,-0.20070815156791016
I2M,composite_30d,late:mean,0.39,-0.20729900883794455
I2M,composite_30d,late:mean,0.4,-0.21305841924398627
I2M,composite_30d,late:mean,0.41000000000000003,-0.21697793218283296
I2M,composite_30d,late:mean,0.42000000000000004,-0.2216181175634136
I2M,composite_30d,late:mean,0.43,-0.22503803474726836
I2M,composite_30d,late:mean,0.44,-0.23130901845274193
I2M,composite_30d,late:mean,0.45,-0.23579028612382158
I2M,composite_30d,late:mean,0.46,-0.2385284010511421
I2M,composite_30d,late:mean,0.47000000000000003,-0.24252548714486769
I2M,composite_30d,late:mean,0.48000000000000004,-0.2497084480104492
I2M,composite_30d,late:mean,0.49,-0.25597212808713543
I2M,composite_30d,late:mean,0.5,-0.2601576713159491
I2M,composite_30d,late:wsrc,0.01,0.12404824472744425
I2M,composite_30d,late:wsrc,0.02,0.11510996151037735
I2M,composite_30d,late:wsrc,0.03,0.10606240583171306
I2M,composite_30d,late:wsrc,0.04,0.09687689508793207
I2M,composite_30d,late:wsrc,0.05,0.08751715553285883
I2M,composite_30d,late:wsrc,0.060000000000000005,0.07799698076203501
I2M,composite_30d,late:wsrc,0.06999999999999999,0.06849377596066696
I2M,composite_30d,late:wsrc,0.08,0.05887626229335302
I2M,composite_30d,late:wsrc,0.09,0.049620482610173336
I2M,composite_30d,late:wsrc,0.09999999999999999,0.03982211441277542
I2M,composite_30d,late:wsrc,0.11,0.030423613902876095
I2M,composite_30d,late:wsrc,0.12,0.020839076024036618
I2M,composite_30d,late:wsrc,0.13,0.011835804353735796
I2M,composite_30d,late:wsrc,0.14,0.0024962274528607664
I2M,composite_30d,late:wsrc,0.15000000000000002,-0.006956087468340921
I2M,composite_30d,late:wsrc,0.16,-0.01657570244592685
I2M,composite_30d,late:wsrc,0.17,-0.02454938005508997
I2M,composite_30d,late:wsrc,0.18000000000000002,-0.03427058527710808
I2M,composite_30d,late:wsrc,0.19,-0.04322859346105756
I2M,composite_30d,late:wsrc,0.2,-0.050788356579745286
I2M,composite_30d,late:wsrc,0.21000000000000002,-0.05894635030052739
I2M,composite_30d,late:wsrc,0.22,-0.06784220428853541
I2M,composite_30d,late:wsrc,0.23,-0.07804808896379542
I2M,composite_30d,late:wsrc,0.24000000000000002,-0.08713414828763846
I2M,composite_30d,late:wsrc,0.25,-0.09541136042045684
I2M,composite_30d,late:wsrc,0.26,-0.10420730008358872
I2M,composite_30d,late:wsrc,0.27,-0.1111840301718767
I2M,composite_30d,late:wsrc,0.28,-0.11724277339801903
I2M,composite_30d,late:wsrc,0.29000000000000004,-0.1244971344135157
I2M,composite_30d,late:wsrc,0.3,-0.13367408819197782
I2M,composite_30d,late:wsrc,0.31,-0.1396806145138468
I2M,composite_30d,late:wsrc,0.32,-0.14561409767060254
I2M,composite_30d,late:wsrc,0.33,-0.15278368617796403
I2M,composite_30d,late:wsrc,0.34,-0.15855339324108278
I2M,composite_30d,late:wsrc,0.35000000000000003,-0.16569482670149746
I2M,composite_30d,late:wsrc,0.36000000000000004,-0.1751061249241965
I2M,composite_30d,late:wsrc,0.37,-0.1821113325055108
I2M,composite_30d,late:wsrc,0.38,-0.1878753496742894
I2M,composite_30d,late:wsrc,0.39,-0.19418624302856177
I2M,composite_30d,late:wsrc,0.4,-0.2003234283404084
I2M,composite_30d,late:wsrc,0.41000000000000003,-0.20454101612687714
I2M,composite_30d,late:wsrc,0.42000000000000004,-0.2134208820392715
I2M,composite_30d,late:wsrc,0.43,-0.21773961890779098
I2M,composite_30d,late:wsrc,0.44,-0.22134627046694966
I2M,composite_30d,late:wsrc,0.45,-0.22834775897237997
I2M,composite_30d,late:wsrc,0.46,-0.2342834040832828
I2M,composite_30d,late:wsrc,0.47000000000000003,-0.23781136652287838
I2M,composite_30d,late:wsrc,0.48000000000000004,-0.24592993422587112
I2M,composite_30d,late:wsrc,0.49,-0.2539863732030107
I2M,composite_30d,late:wsrc,0.5,-0.2553062462098241
I2M,composite_30d,treat_all,0.01,0.12404824472744425
I2M,composite_30d,treat_none,0.01,0.0
I2M,composite_30d,treat_all,0.02,0.11510996151037735
I2M,composite_30d,treat_none,0.02,0.0
I2M,composite_30d,treat_all,0.03,0.10598738379398948
I2M,composite_30d,treat_none,0.03,0.0
I2M,composite_30d,treat_all,0.04,0.09667475237517686
I2M,composite_30d,treat_none,0.04,0.0
I2M,composite_30d,treat_all,0.05,0.08716606555807346
I2M,composite_30d,treat_none,0.05,0.0
I2M,composite_30d,treat_all,0.060000000000000005,0.07745506625549978
I2M,composite_30d,treat_none,0.060000000000000005,0.0
I2M,composite_30d,treat_all,0.06999999999999999,0.06753522825824711
I2M,composite_30d,treat_none,0.06999999999999999,0.0
I2M,composite_30d,treat_all,0.08,0.057399741608880214
I2M,composite_30d,treat_none,0.08,0.0
I2M,composite_30d,treat_all,0.09,0.047041497011175604
I2M,composite_30d,treat_none,0.09,0.0
I2M,composite_30d,treat_all,0.09999999999999999,0.03645306920018866
I2M,composite_30d,treat_none,0.09999999999999999,0.0
I2M,composite_30d,treat_all,0.11,0.025626699191202015
I2M,composite_30d,treat_none,0.11,0.0
I2M,composite_30d,treat_all,0.12,0.014554275318374776
I2M,composite_30d,treat_none,0.12,0.0
I2M,composite_30d,treat_all,0.13,0.003227312965712409
I2M,composite_30d,treat_none,0.13,0.0
I2M,composite_30d,treat_all,0.14,-0.008363067116081646
I2M,composite_30d,treat_none,0.14,0.0
I2M,composite_30d,treat_all,0.15000000000000002,-0.02022616202332969
I2M,composite_30d,treat_none,0.15000000000000002,0.0
I2M,composite_30d,treat_all,0.16,-0.03237171157122645
I2M,composite_30d,treat_none,0.16,0.0
I2M,composite_30d,treat_all,0.17,-0.044809924963650855
I2M,composite_30d,treat_none,0.17,0.0
I2M,composite_30d,treat_all,0.18000000000000002,-0.057551509414427104
I2M,composite_30d,treat_none,0.18000000000000002,0.0
I2M,composite_30d,treat_all,0.19,-0.07060770088867926
I2M,composite_30d,treat_none,0.19,0.0
I2M,composite_30d,treat_all,0.2,-0.08399029714978776
I2M,composite_30d,treat_none,0.2,0.0
I2M,composite_30d,treat_all,0.21000000000000002,-0.0977116933162408
I2M,composite_30d,treat_none,0.21000000000000002,0.0
I2M,composite_30d,treat_all,0.22,-0.11178492015362848
I2M,composite_30d,treat_none,0.22,0.0
I2M,composite_30d,treat_all,0.23,-0.12622368535042885
I2M,composite_30d,treat_none,0.23,0.0
I2M,composite_30d,treat_all,0.24000000000000002,-0.14104241805240822
I2M,composite_30d,treat_none,0.24000000000000002,0.0
I2M,composite_30d,treat_all,0.25,-0.15625631695977357
I2M,composite_30d,treat_none,0.25,0.0
I2M,composite_30d,treat_all,0.26,-0.1718814023240949
I2M,composite_30d,treat_none,0.26,0.0
I2M,composite_30d,treat_all,0.27,-0.18793457221894552
I2M,composite_30d,treat_none,0.27,0.0
I2M,composite_30d,treat_all,0.28,-0.20443366349976425
I2M,composite_30d,treat_none,0.28,0.0
I2M,composite_30d,treat_all,0.29000000000000004,-0.2213975179152539
I2M,composite_30d,treat_none,0.29000000000000004,0.0
I2M,composite_30d,treat_all,0.3,-0.23884605388547173
I2M,composite_30d,treat_none,0.3,0.0
I2M,composite_30d,treat_all,0.31,-0.25680034452149314
I2M,composite_30d,treat_none,0.31,0.0
I2M,composite_30d,treat_all,0.32,-0.2752827025291621
I2M,composite_30d,treat_none,0.32,0.0
I2M,composite_30d,treat_all,0.33,-0.2943167727161645
I2M,composite_30d,treat_none,0.33,0.0
I2M,composite_30d,treat_all,0.34,-0.31392763290883374
I2M,composite_30d,treat_none,0.34,0.0
I2M,composite_30d,treat_all,0.35000000000000003,-0.3341419041843542
I2M,composite_30d,treat_none,0.35000000000000003,0.0
I2M,composite_30d,treat_all,0.36000000000000004,-0.35498787143723476
I2M,composite_30d,treat_none,0.36000000000000004,0.0
I2M,composite_30d,treat_all,0.37,-0.376495615428302
I2M,composite_30d,treat_none,0.37,0.0
I2M,composite_30d,treat_all,0.38,-0.39869715761262936
I2M,composite_30d,treat_none,0.38,0.0
I2M,composite_30d,treat_all,0.39,-0.4216266192128365
I2M,composite_30d,treat_none,0.39,0.0
I2M,composite_30d,treat_all,0.4,-0.4453203961997171
I2M,composite_30d,treat_none,0.4,0.0
I2M,composite_30d,treat_all,0.41000000000000003,-0.46981735206750885
I2M,composite_30d,treat_none,0.41000000000000003,0.0
I2M,composite_30d,treat_all,0.42000000000000004,-0.4951590305514315
I2M,composite_30d,treat_none,0.42000000000000004,0.0
I2M,composite_30d,treat_all,0.43,-0.5213898907365442
I2M,composite_30d,treat_none,0.43,0.0
I2M,composite_30d,treat_all,0.44,-0.5485575673568397
I2M,composite_30d,treat_none,0.44,0.0
I2M,composite_30d,treat_all,0.45,-0.5767131594906003
I2M,composite_30d,treat_none,0.45,0.0
I2M,composite_30d,treat_all,0.46,-0.605911551333019
I2M,composite_30d,treat_none,0.46,0.0
I2M,composite_30d,treat_all,0.47000000000000003,-0.6362117692826985
I2M,composite_30d,treat_none,0.47000000000000003,0.0
I2M,composite_30d,treat_all,0.48000000000000004,-0.6676773802304428
I2M,composite_30d,treat_none,0.48000000000000004,0.0
I2M,composite_30d,treat_all,0.49,-0.7003769367055493
I2M,composite_30d,treat_none,0.49,0.0
I2M,composite_30d,treat_all,0.5,-0.7343844754396605
I2M,composite_30d,treat_none,0.5,0.0
I2M,cv_first,uni:ehr_only,0.01,0.04097415053590352
I2M,cv_first,uni:ehr_only,0.02,0.03149307531777651
I2M,cv_first,uni:ehr_only,0.03,0.022021878123245846
I2M,cv_first,uni:ehr_only,0.04,0.012560867640548909
I2M,cv_first,uni:ehr_only,0.05,0.0031103655553225626
I2M,cv_first,uni:ehr_only,0.060000000000000005,-0.006329292758045842
I2M,cv_first,uni:ehr_only,0.06999999999999999,-0.01647174741892643
I2M,cv_first,uni:ehr_only,0.08,-0.026618165021075127
I2M,cv_first,uni:ehr_only,0.09,-0.03603899420632488
I2M,cv_first,uni:ehr_only,0.09999999999999999,-0.046185627858934625
I2M,cv_first,uni:ehr_only,0.11,-0.0555903725920289
I2M,cv_first,uni:ehr_only,0.12,-0.06498249426536279
